geo,geo_label,TIME_PERIOD,OBS_VALUE,OBS_FLAG
PL82,Podkarpackie,2016,79.2,
PL82,Podkarpackie,2017,79.4,
PL82,Podkarpackie,2018,79.4,
PL82,Podkarpackie,2019,79.4,
PL82,Podkarpackie,2020,77.5,
PL84,Podlaskie,2009,,
PL84,Podlaskie,2010,,
PL84,Podlaskie,2011,,
PL84,Podlaskie,2012,,
PL84,Podlaskie,2013,77.7,
PL84,Podlaskie,2014,78.4,
PL84,Podlaskie,2015,78.2,
PL84,Podlaskie,2016,78.4,
PL84,Podlaskie,2017,78.5,
PL84,Podlaskie,2018,78.2,
PL84,Podlaskie,2019,78.7,
PL84,Podlaskie,2020,77.1,
PL91,Warszawski stoleczny,2009,,
PL91,Warszawski stoleczny,2010,,
PL91,Warszawski stoleczny,2011,,
PL91,Warszawski stoleczny,2012,,
PL91,Warszawski stoleczny,2013,,
PL91,Warszawski stoleczny,2014,79.3,
PL91,Warszawski stoleczny,2015,79.2,
PL91,Warszawski stoleczny,2016,79.5,
PL91,Warszawski stoleczny,2017,79.3,
PL91,Warszawski stoleczny,2018,79.1,
PL91,Warszawski stoleczny,2019,79.5,
PL91,Warszawski stoleczny,2020,78,
PL92,Mazowiecki regionalny,2009,,
PL92,Mazowiecki regionalny,2010,,
PL92,Mazowiecki regionalny,2011,,
PL92,Mazowiecki regionalny,2012,,
PL92,Mazowiecki regionalny,2013,,
PL92,Mazowiecki regionalny,2014,76.8,
PL92,Mazowiecki regionalny,2015,76.8,
PL92,Mazowiecki regionalny,2016,77,
PL92,Mazowiecki regionalny,2017,76.8,
PL92,Mazowiecki regionalny,2018,76.8,
PL92,Mazowiecki regionalny,2019,77,
PL92,Mazowiecki regionalny,2020,75.3,
PT11,Norte,2009,80.2,
PT11,Norte,2010,80.5,
PT11,Norte,2011,81,
PT11,Norte,2012,80.9,
PT11,Norte,2013,81.3,
PT11,Norte,2014,81.7,
PT11,Norte,2015,81.7,
PT11,Norte,2016,81.7,
PT11,Norte,2017,82,
PT11,Norte,2018,82,
PT11,Norte,2019,82.4,
PT11,Norte,2020,81.3,
PT15,Algarve,2009,79.3,
PT15,Algarve,2010,80.3,
PT15,Algarve,2011,80.3,
PT15,Algarve,2012,80.3,
PT15,Algarve,2013,80.6,
PT15,Algarve,2014,80.9,
PT15,Algarve,2015,80.8,
PT15,Algarve,2016,80.3,
PT15,Algarve,2017,80.3,
PT15,Algarve,2018,80.3,
PT15,Algarve,2019,80.7,
PT15,Algarve,2020,80.3,
PT16,Centro (PT),2009,80.2,
PT16,Centro (PT),2010,80.4,
PT16,Centro (PT),2011,80.9,
PT16,Centro (PT),2012,80.6,
PT16,Centro (PT),2013,81,
PT16,Centro (PT),2014,81.5,
PT16,Centro (PT),2015,81.5,
PT16,Centro (PT),2016,81.5,
PT16,Centro (PT),2017,81.6,
PT16,Centro (PT),2018,81.8,
PT16,Centro (PT),2019,82,
PT16,Centro (PT),2020,81.5,
PT17,Área Metropolitana de Lisboa,2009,79.8,
PT17,Área Metropolitana de Lisboa,2010,80.1,
PT17,Área Metropolitana de Lisboa,2011,81,
PT17,Área Metropolitana de Lisboa,2012,81,
PT17,Área Metropolitana de Lisboa,2013,81.3,
PT17,Área Metropolitana de Lisboa,2014,81.7,
PT17,Área Metropolitana de Lisboa,2015,81.6,
PT17,Área Metropolitana de Lisboa,2016,81.7,
PT17,Área Metropolitana de Lisboa,2017,82,
PT17,Área Metropolitana de Lisboa,2018,81.7,
PT17,Área Metropolitana de Lisboa,2019,82.2,
PT17,Área Metropolitana de Lisboa,2020,81.4,
PT18,Alentejo,2009,78.9,
PT18,Alentejo,2010,79.3,
PT18,Alentejo,2011,79.9,
PT18,Alentejo,2012,79.9,
PT18,Alentejo,2013,80.2,
PT18,Alentejo,2014,80.8,
PT18,Alentejo,2015,80.2,
PT18,Alentejo,2016,80.2,
PT18,Alentejo,2017,80.8,
PT18,Alentejo,2018,80.8,
PT18,Alentejo,2019,80.7,
PT18,Alentejo,2020,80.2,
PT20,Região Autónoma dos Açores (PT),2009,75.7,
PT20,Região Autónoma dos Açores (PT),2010,76.2,
PT20,Região Autónoma dos Açores (PT),2011,76.7,
PT20,Região Autónoma dos Açores (PT),2012,77.5,
PT20,Região Autónoma dos Açores (PT),2013,76.7,
PT20,Região Autónoma dos Açores (PT),2014,77.5,
PT20,Região Autónoma dos Açores (PT),2015,77.8,
PT20,Região Autónoma dos Açores (PT),2016,77.6,
PT20,Região Autónoma dos Açores (PT),2017,78.5,
PT20,Região Autónoma dos Açores (PT),2018,78.1,
PT20,Região Autónoma dos Açores (PT),2019,78.8,
PT20,Região Autónoma dos Açores (PT),2020,77.9,
PT30,Região Autónoma da Madeira (PT),2009,76.5,
PT30,Região Autónoma da Madeira (PT),2010,76.8,
PT30,Região Autónoma da Madeira (PT),2011,77.8,
PT30,Região Autónoma da Madeira (PT),2012,77.6,
PT30,Região Autónoma da Madeira (PT),2013,78.4,
PT30,Região Autónoma da Madeira (PT),2014,77.4,
PT30,Região Autónoma da Madeira (PT),2015,78.3,
PT30,Região Autónoma da Madeira (PT),2016,78.5,
PT30,Região Autónoma da Madeira (PT),2017,79,
PT30,Região Autónoma da Madeira (PT),2018,78.7,
PT30,Região Autónoma da Madeira (PT),2019,78.8,
PT30,Região Autónoma da Madeira (PT),2020,79.1,
RO11,Nord-Vest,2009,73,
RO11,Nord-Vest,2010,73.5,
RO11,Nord-Vest,2011,74.1,
RO11,Nord-Vest,2012,74.1,
RO11,Nord-Vest,2013,74.8,
RO11,Nord-Vest,2014,74.8,
RO11,Nord-Vest,2015,74.6,
RO11,Nord-Vest,2016,75.3,
RO11,Nord-Vest,2017,75.2,
RO11,Nord-Vest,2018,75.2,
RO11,Nord-Vest,2019,75.7,
RO11,Nord-Vest,2020,74.1,e
RO12,Centru,2009,73.9,
RO12,Centru,2010,74.4,
RO12,Centru,2011,74.8,
RO12,Centru,2012,75,
RO12,Centru,2013,75.7,
RO12,Centru,2014,75.5,
RO12,Centru,2015,75.5,
RO12,Centru,2016,75.8,
RO12,Centru,2017,75.9,
RO12,Centru,2018,75.8,
RO12,Centru,2019,76,
RO12,Centru,2020,74.4,e
RO21,Nord-Est,2009,73.4,
RO21,Nord-Est,2010,73.3,
RO21,Nord-Est,2011,74.3,
RO21,Nord-Est,2012,73.8,
RO21,Nord-Est,2013,74.6,
RO21,Nord-Est,2014,74.3,
RO21,Nord-Est,2015,74.3,
RO21,Nord-Est,2016,74.6,
RO21,Nord-Est,2017,74.5,
RO21,Nord-Est,2018,74.1,
RO21,Nord-Est,2019,74.6,
RO21,Nord-Est,2020,73.3,e
RO22,Sud-Est,2009,73.4,
RO22,Sud-Est,2010,73.4,
RO22,Sud-Est,2011,74.1,
RO22,Sud-Est,2012,73.8,
RO22,Sud-Est,2013,74.5,
RO22,Sud-Est,2014,74.2,
RO22,Sud-Est,2015,74.7,
RO22,Sud-Est,2016,74.4,
RO22,Sud-Est,2017,74.6,
RO22,Sud-Est,2018,74.5,
RO22,Sud-Est,2019,74.4,
RO22,Sud-Est,2020,73.7,e
RO31,Sud - Muntenia,2009,73.2,
RO31,Sud - Muntenia,2010,73.6,
RO31,Sud - Muntenia,2011,74.3,
RO31,Sud - Muntenia,2012,74.5,
RO31,Sud - Muntenia,2013,75.1,
RO31,Sud - Muntenia,2014,75,
RO31,Sud - Muntenia,2015,75.1,
RO31,Sud - Muntenia,2016,75.1,
RO31,Sud - Muntenia,2017,75.2,
RO31,Sud - Muntenia,2018,75.3,
RO31,Sud - Muntenia,2019,75.5,
RO31,Sud - Muntenia,2020,73.7,e
RO32,Bucuresti - Ilfov,2009,75.5,
RO32,Bucuresti - Ilfov,2010,75.7,
RO32,Bucuresti - Ilfov,2011,76.1,
RO32,Bucuresti - Ilfov,2012,76,
RO32,Bucuresti - Ilfov,2013,76.6,
RO32,Bucuresti - Ilfov,2014,76.7,
RO32,Bucuresti - Ilfov,2015,76.7,
RO32,Bucuresti - Ilfov,2016,76.7,
RO32,Bucuresti - Ilfov,2017,76.7,
RO32,Bucuresti - Ilfov,2018,76.9,
RO32,Bucuresti - Ilfov,2019,77.2,
RO32,Bucuresti - Ilfov,2020,75.5,e
RO41,Sud-Vest Oltenia,2009,73.3,
RO41,Sud-Vest Oltenia,2010,73.7,
RO41,Sud-Vest Oltenia,2011,74.5,
RO41,Sud-Vest Oltenia,2012,74.4,
RO41,Sud-Vest Oltenia,2013,75.1,
RO41,Sud-Vest Oltenia,2014,74.8,
RO41,Sud-Vest Oltenia,2015,75,
RO41,Sud-Vest Oltenia,2016,75.7,
RO41,Sud-Vest Oltenia,2017,75.5,
RO41,Sud-Vest Oltenia,2018,76.1,
RO41,Sud-Vest Oltenia,2019,76.2,
RO41,Sud-Vest Oltenia,2020,75,e
RO42,Vest,2009,73.1,
RO42,Vest,2010,73.3,
RO42,Vest,2011,74.1,
RO42,Vest,2012,74.3,
RO42,Vest,2013,74.8,
RO42,Vest,2014,74.6,
RO42,Vest,2015,74.5,
RO42,Vest,2016,75.2,
RO42,Vest,2017,74.7,
RO42,Vest,2018,75.4,
RO42,Vest,2019,75.6,
RO42,Vest,2020,74,e
RS11,Beogradski region,2009,,
RS11,Beogradski region,2010,,
RS11,Beogradski region,2011,,
RS11,Beogradski region,2012,,
RS11,Beogradski region,2013,,
RS11,Beogradski region,2014,,
RS11,Beogradski region,2015,,
RS11,Beogradski region,2016,,
RS11,Beogradski region,2017,76.8,
RS11,Beogradski region,2018,77,
RS11,Beogradski region,2019,77.2,
RS11,Beogradski region,2020,75.5,
RS12,Region Vojvodine,2009,,
RS12,Region Vojvodine,2010,,
RS12,Region Vojvodine,2011,,
RS12,Region Vojvodine,2012,,
RS12,Region Vojvodine,2013,,
RS12,Region Vojvodine,2014,,
RS12,Region Vojvodine,2015,,
RS12,Region Vojvodine,2016,,
RS12,Region Vojvodine,2017,74.8,
RS12,Region Vojvodine,2018,75.2,
RS12,Region Vojvodine,2019,75.2,
RS12,Region Vojvodine,2020,74,
RS21,Region Sumadije i Zapadne Srbije,2009,,
RS21,Region Sumadije i Zapadne Srbije,2010,,
RS21,Region Sumadije i Zapadne Srbije,2011,,
RS21,Region Sumadije i Zapadne Srbije,2012,,
RS21,Region Sumadije i Zapadne Srbije,2013,,
RS21,Region Sumadije i Zapadne Srbije,2014,,
RS21,Region Sumadije i Zapadne Srbije,2015,,
RS21,Region Sumadije i Zapadne Srbije,2016,,
RS21,Region Sumadije i Zapadne Srbije,2017,75.8,
RS21,Region Sumadije i Zapadne Srbije,2018,76.3,
RS21,Region Sumadije i Zapadne Srbije,2019,76.2,
RS21,Region Sumadije i Zapadne Srbije,2020,74.7,
RS22,Region Juzne i Istocne Srbije,2009,,
RS22,Region Juzne i Istocne Srbije,2010,,
RS22,Region Juzne i Istocne Srbije,2011,,
RS22,Region Juzne i Istocne Srbije,2012,,
RS22,Region Juzne i Istocne Srbije,2013,,
RS22,Region Juzne i Istocne Srbije,2014,,
RS22,Region Juzne i Istocne Srbije,2015,,
RS22,Region Juzne i Istocne Srbije,2016,,
RS22,Region Juzne i Istocne Srbije,2017,75.2,
RS22,Region Juzne i Istocne Srbije,2018,75.3,
RS22,Region Juzne i Istocne Srbije,2019,75.5,
RS22,Region Juzne i Istocne Srbije,2020,73.6,
SE11,Stockholm,2009,82.1,
SE11,Stockholm,2010,82,
SE11,Stockholm,2011,82.3,
SE11,Stockholm,2012,82.4,
SE11,Stockholm,2013,82.8,
SE11,Stockholm,2014,82.7,
SE11,Stockholm,2015,82.7,
SE11,Stockholm,2016,82.9,
SE11,Stockholm,2017,83.1,
SE11,Stockholm,2018,83,
SE11,Stockholm,2019,83.9,
SE11,Stockholm,2020,82.3,
SE12,Östra Mellansverige,2009,81.2,
SE12,Östra Mellansverige,2010,81.8,
SE12,Östra Mellansverige,2011,81.8,
SE12,Östra Mellansverige,2012,81.7,
SE12,Östra Mellansverige,2013,81.8,
SE12,Östra Mellansverige,2014,82.5,
SE12,Östra Mellansverige,2015,82.4,
SE12,Östra Mellansverige,2016,82.3,
SE12,Östra Mellansverige,2017,82.4,
SE12,Östra Mellansverige,2018,82.5,
SE12,Östra Mellansverige,2019,83,
SE12,Östra Mellansverige,2020,82.3,
SE21,Småland med öarna,2009,81.8,
SE21,Småland med öarna,2010,81.8,
SE21,Småland med öarna,2011,81.9,
SE21,Småland med öarna,2012,81.9,
SE21,Småland med öarna,2013,82.2,
SE21,Småland med öarna,2014,82.7,
SE21,Småland med öarna,2015,82.4,
SE21,Småland med öarna,2016,82.7,
SE21,Småland med öarna,2017,82.6,
SE21,Småland med öarna,2018,82.8,
SE21,Småland med öarna,2019,83.6,
SE21,Småland med öarna,2020,82.5,
SE22,Sydsverige,2009,81.7,
SE22,Sydsverige,2010,81.7,
SE22,Sydsverige,2011,82.1,
SE22,Sydsverige,2012,81.6,
SE22,Sydsverige,2013,82,
SE22,Sydsverige,2014,82.2,
SE22,Sydsverige,2015,82.4,
SE22,Sydsverige,2016,82.4,
SE22,Sydsverige,2017,82.4,
SE22,Sydsverige,2018,82.5,
SE22,Sydsverige,2019,83.1,
SE22,Sydsverige,2020,82.6,
SE23,Västsverige,2009,81.7,
SE23,Västsverige,2010,81.7,
SE23,Västsverige,2011,82,
SE23,Västsverige,2012,82,
SE23,Västsverige,2013,82.1,
SE23,Västsverige,2014,82.4,
SE23,Västsverige,2015,82.5,
SE23,Västsverige,2016,82.4,
SE23,Västsverige,2017,82.5,
SE23,Västsverige,2018,82.7,
SE23,Västsverige,2019,83.1,
SE23,Västsverige,2020,82.7,
SE31,Norra Mellansverige,2009,80.6,
SE31,Norra Mellansverige,2010,81.1,
SE31,Norra Mellansverige,2011,81.5,
SE31,Norra Mellansverige,2012,81.1,
SE31,Norra Mellansverige,2013,81.6,
SE31,Norra Mellansverige,2014,81.7,
SE31,Norra Mellansverige,2015,81.2,
SE31,Norra Mellansverige,2016,81.8,
SE31,Norra Mellansverige,2017,82,
SE31,Norra Mellansverige,2018,82.2,
SE31,Norra Mellansverige,2019,82.7,
SE31,Norra Mellansverige,2020,82.2,
SE32,Mellersta Norrland,2009,80.6,
SE32,Mellersta Norrland,2010,80.7,
SE32,Mellersta Norrland,2011,80.7,
SE32,Mellersta Norrland,2012,81.2,
SE32,Mellersta Norrland,2013,80.9,
SE32,Mellersta Norrland,2014,81.1,
SE32,Mellersta Norrland,2015,80.9,
SE32,Mellersta Norrland,2016,81.7,
SE32,Mellersta Norrland,2017,81.4,
SE32,Mellersta Norrland,2018,82,
SE32,Mellersta Norrland,2019,82.1,
SE32,Mellersta Norrland,2020,81.4,
SE33,Övre Norrland,2009,81.1,
SE33,Övre Norrland,2010,81.1,
SE33,Övre Norrland,2011,81.1,
SE33,Övre Norrland,2012,81,
SE33,Övre Norrland,2013,81.1,
SE33,Övre Norrland,2014,81.5,
SE33,Övre Norrland,2015,81.4,
SE33,Övre Norrland,2016,81.8,
SE33,Övre Norrland,2017,81.9,
SE33,Övre Norrland,2018,81.7,
SE33,Övre Norrland,2019,82.2,
SE33,Övre Norrland,2020,82.2,
SI03,Vzhodna Slovenija,2009,78.4,
SI03,Vzhodna Slovenija,2010,78.9,
SI03,Vzhodna Slovenija,2011,79,
SI03,Vzhodna Slovenija,2012,79.4,
SI03,Vzhodna Slovenija,2013,79.5,
SI03,Vzhodna Slovenija,2014,80.3,
SI03,Vzhodna Slovenija,2015,79.8,
SI03,Vzhodna Slovenija,2016,80.2,
SI03,Vzhodna Slovenija,2017,80.3,
SI03,Vzhodna Slovenija,2018,80.5,
SI03,Vzhodna Slovenija,2019,80.7,
SI03,Vzhodna Slovenija,2020,79.5,
SI04,Zahodna Slovenija,2009,80.5,
SI04,Zahodna Slovenija,2010,81,
SI04,Zahodna Slovenija,2011,81.6,
SI04,Zahodna Slovenija,2012,81.4,
SI04,Zahodna Slovenija,2013,81.7,
SI04,Zahodna Slovenija,2014,82.4,
SI04,Zahodna Slovenija,2015,82.3,
SI04,Zahodna Slovenija,2016,82.6,
SI04,Zahodna Slovenija,2017,82.3,
SI04,Zahodna Slovenija,2018,82.7,
SI04,Zahodna Slovenija,2019,82.8,
SI04,Zahodna Slovenija,2020,81.8,
SK01,Bratislavský kraj,2009,77.1,
SK01,Bratislavský kraj,2010,77,
SK01,Bratislavský kraj,2011,77.8,
SK01,Bratislavský kraj,2012,78,
SK01,Bratislavský kraj,2013,78.1,
SK01,Bratislavský kraj,2014,78.7,
SK01,Bratislavský kraj,2015,78.5,
SK01,Bratislavský kraj,2016,78.9,
SK01,Bratislavský kraj,2017,78.6,
SK01,Bratislavský kraj,2018,78.8,
SK01,Bratislavský kraj,2019,79.3,
SK01,Bratislavský kraj,2020,78.8,
SK02,Západné Slovensko,2009,75.3,
SK02,Západné Slovensko,2010,75.8,
SK02,Západné Slovensko,2011,76.1,
SK02,Západné Slovensko,2012,76.4,
SK02,Západné Slovensko,2013,76.8,
SK02,Západné Slovensko,2014,76.9,
SK02,Západné Slovensko,2015,76.9,
SK02,Západné Slovensko,2016,77.2,
SK02,Západné Slovensko,2017,77.2,
SK02,Západné Slovensko,2018,77.4,
SK02,Západné Slovensko,2019,78,
SK02,Západné Slovensko,2020,77.1,
SK03,Stredné Slovensko,2009,74.8,
SK03,Stredné Slovensko,2010,75.1,
SK03,Stredné Slovensko,2011,75.8,
SK03,Stredné Slovensko,2012,75.8,
SK03,Stredné Slovensko,2013,76.2,
SK03,Stredné Slovensko,2014,76.8,
SK03,Stredné Slovensko,2015,76.3,
SK03,Stredné Slovensko,2016,77,
SK03,Stredné Slovensko,2017,77.1,
SK03,Stredné Slovensko,2018,77.1,
SK03,Stredné Slovensko,2019,77.2,
SK03,Stredné Slovensko,2020,76.8,
SK04,Východné Slovensko,2009,75.1,
SK04,Východné Slovensko,2010,75.2,
SK04,Východné Slovensko,2011,75.7,
SK04,Východné Slovensko,2012,75.9,
SK04,Východné Slovensko,2013,76.2,
SK04,Východné Slovensko,2014,76.6,
SK04,Východné Slovensko,2015,76.3,
SK04,Východné Slovensko,2016,77.2,
SK04,Východné Slovensko,2017,77.2,
SK04,Východné Slovensko,2018,77.2,
SK04,Východné Slovensko,2019,77.6,
SK04,Východné Slovensko,2020,76.6,
TR10,Istanbul,2009,76.6,
TR10,Istanbul,2010,77.5,
TR10,Istanbul,2011,78.1,
TR10,Istanbul,2012,78.3,
TR10,Istanbul,2013,78.8,
TR10,Istanbul,2014,78.5,
TR10,Istanbul,2015,78.5,
TR10,Istanbul,2016,78.5,
TR10,Istanbul,2017,78.9,
TR10,Istanbul,2018,79.4,
TR10,Istanbul,2019,79.6,
TR10,Istanbul,2020,,
TR21,"Tekirdag, Edirne, Kirklareli",2009,75.8,
TR21,"Tekirdag, Edirne, Kirklareli",2010,76.3,
TR21,"Tekirdag, Edirne, Kirklareli",2011,76.8,
TR21,"Tekirdag, Edirne, Kirklareli",2012,77.1,
TR21,"Tekirdag, Edirne, Kirklareli",2013,77.6,
TR21,"Tekirdag, Edirne, Kirklareli",2014,77.3,
TR21,"Tekirdag, Edirne, Kirklareli",2015,77.3,
TR21,"Tekirdag, Edirne, Kirklareli",2016,77.8,
TR21,"Tekirdag, Edirne, Kirklareli",2017,77.7,
TR21,"Tekirdag, Edirne, Kirklareli",2018,77.8,
TR21,"Tekirdag, Edirne, Kirklareli",2019,78.4,
TR21,"Tekirdag, Edirne, Kirklareli",2020,,
TR22,"Balikesir, Çanakkale",2009,75.8,
TR22,"Balikesir, Çanakkale",2010,76.3,
TR22,"Balikesir, Çanakkale",2011,76.9,
TR22,"Balikesir, Çanakkale",2012,77.1,
TR22,"Balikesir, Çanakkale",2013,77.8,
TR22,"Balikesir, Çanakkale",2014,77.8,
TR22,"Balikesir, Çanakkale",2015,77.7,
TR22,"Balikesir, Çanakkale",2016,77.7,
TR22,"Balikesir, Çanakkale",2017,77.7,
TR22,"Balikesir, Çanakkale",2018,78.3,
TR22,"Balikesir, Çanakkale",2019,78.5,
