geo,geo_label,time_period,obs_value,geo_country,country
HU33,Dél-Alföld,2009,74.1,HU,Hungary
HU33,Dél-Alföld,2010,74.6,HU,Hungary
HU33,Dél-Alföld,2011,74.7,HU,Hungary
HU33,Dél-Alföld,2012,75.0,HU,Hungary
HU33,Dél-Alföld,2013,75.6,HU,Hungary
HU33,Dél-Alföld,2014,75.5,HU,Hungary
HU33,Dél-Alföld,2015,75.4,HU,Hungary
HU33,Dél-Alföld,2016,75.9,HU,Hungary
HU33,Dél-Alföld,2017,75.5,HU,Hungary
HU33,Dél-Alföld,2018,76.2,HU,Hungary
IE04,Northern and Western,2009,0.0,IE,Ireland
IE04,Northern and Western,2010,0.0,IE,Ireland
IE04,Northern and Western,2011,0.0,IE,Ireland
IE04,Northern and Western,2012,0.0,IE,Ireland
IE04,Northern and Western,2013,81.3,IE,Ireland
IE04,Northern and Western,2014,81.5,IE,Ireland
IE04,Northern and Western,2015,81.7,IE,Ireland
IE04,Northern and Western,2016,81.8,IE,Ireland
IE04,Northern and Western,2017,82.4,IE,Ireland
IE04,Northern and Western,2018,82.6,IE,Ireland
IE05,Southern,2009,0.0,IE,Ireland
IE05,Southern,2010,0.0,IE,Ireland
IE05,Southern,2011,0.0,IE,Ireland
IE05,Southern,2012,0.0,IE,Ireland
IE05,Southern,2013,80.5,IE,Ireland
IE05,Southern,2014,80.8,IE,Ireland
IE05,Southern,2015,81.0,IE,Ireland
IE05,Southern,2016,80.9,IE,Ireland
IE05,Southern,2017,81.7,IE,Ireland
IE05,Southern,2018,81.7,IE,Ireland
IE06,Eastern and Midland,2009,0.0,IE,Ireland
IE06,Eastern and Midland,2010,0.0,IE,Ireland
IE06,Eastern and Midland,2011,0.0,IE,Ireland
IE06,Eastern and Midland,2012,0.0,IE,Ireland
IE06,Eastern and Midland,2013,81.3,IE,Ireland
IE06,Eastern and Midland,2014,81.8,IE,Ireland
IE06,Eastern and Midland,2015,81.7,IE,Ireland
IE06,Eastern and Midland,2016,82.2,IE,Ireland
IE06,Eastern and Midland,2017,82.3,IE,Ireland
IE06,Eastern and Midland,2018,82.5,IE,Ireland
IS00,Ísland,2009,81.8,IS,Iceland
IS00,Ísland,2010,81.9,IS,Iceland
IS00,Ísland,2011,82.4,IS,Iceland
IS00,Ísland,2012,83.0,IS,Iceland
IS00,Ísland,2013,82.1,IS,Iceland
IS00,Ísland,2014,82.9,IS,Iceland
IS00,Ísland,2015,82.5,IS,Iceland
IS00,Ísland,2016,82.2,IS,Iceland
IS00,Ísland,2017,82.6,IS,Iceland
IS00,Ísland,2018,82.9,IS,Iceland
ITC1,Piemonte,2009,81.7,IT,Italy
ITC1,Piemonte,2010,82.2,IT,Italy
ITC1,Piemonte,2011,82.3,IT,Italy
ITC1,Piemonte,2012,82.4,IT,Italy
ITC1,Piemonte,2013,82.7,IT,Italy
ITC1,Piemonte,2014,83.2,IT,Italy
ITC1,Piemonte,2015,82.5,IT,Italy
ITC1,Piemonte,2016,83.3,IT,Italy
ITC1,Piemonte,2017,83.0,IT,Italy
ITC1,Piemonte,2018,83.0,IT,Italy
ITC2,Valle d'Aosta/Vallée d'Aoste,2009,81.9,IT,Italy
ITC2,Valle d'Aosta/Vallée d'Aoste,2010,82.1,IT,Italy
ITC2,Valle d'Aosta/Vallée d'Aoste,2011,82.5,IT,Italy
ITC2,Valle d'Aosta/Vallée d'Aoste,2012,82.7,IT,Italy
ITC2,Valle d'Aosta/Vallée d'Aoste,2013,83.0,IT,Italy
ITC2,Valle d'Aosta/Vallée d'Aoste,2014,82.9,IT,Italy
ITC2,Valle d'Aosta/Vallée d'Aoste,2015,81.6,IT,Italy
ITC2,Valle d'Aosta/Vallée d'Aoste,2016,83.0,IT,Italy
ITC2,Valle d'Aosta/Vallée d'Aoste,2017,82.8,IT,Italy
ITC2,Valle d'Aosta/Vallée d'Aoste,2018,82.3,IT,Italy
ITC3,Liguria,2009,81.7,IT,Italy
ITC3,Liguria,2010,82.1,IT,Italy
ITC3,Liguria,2011,82.1,IT,Italy
ITC3,Liguria,2012,82.3,IT,Italy
ITC3,Liguria,2013,82.5,IT,Italy
ITC3,Liguria,2014,83.3,IT,Italy
ITC3,Liguria,2015,82.7,IT,Italy
ITC3,Liguria,2016,83.6,IT,Italy
ITC3,Liguria,2017,83.2,IT,Italy
ITC3,Liguria,2018,83.1,IT,Italy
ITC4,Lombardia,2009,82.2,IT,Italy
ITC4,Lombardia,2010,82.6,IT,Italy
ITC4,Lombardia,2011,83.0,IT,Italy
ITC4,Lombardia,2012,82.8,IT,Italy
ITC4,Lombardia,2013,83.5,IT,Italy
ITC4,Lombardia,2014,83.9,IT,Italy
ITC4,Lombardia,2015,83.2,IT,Italy
ITC4,Lombardia,2016,84.0,IT,Italy
ITC4,Lombardia,2017,83.8,IT,Italy
ITC4,Lombardia,2018,84.0,IT,Italy
ITF1,Abruzzo,2009,81.3,IT,Italy
ITF1,Abruzzo,2010,82.1,IT,Italy
ITF1,Abruzzo,2011,82.4,IT,Italy
ITF1,Abruzzo,2012,82.6,IT,Italy
ITF1,Abruzzo,2013,82.9,IT,Italy
ITF1,Abruzzo,2014,83.1,IT,Italy
ITF1,Abruzzo,2015,82.7,IT,Italy
ITF1,Abruzzo,2016,83.5,IT,Italy
ITF1,Abruzzo,2017,82.9,IT,Italy
ITF1,Abruzzo,2018,83.6,IT,Italy
ITF2,Molise,2009,82.1,IT,Italy
ITF2,Molise,2010,82.2,IT,Italy
ITF2,Molise,2011,82.3,IT,Italy
ITF2,Molise,2012,82.7,IT,Italy
ITF2,Molise,2013,82.8,IT,Italy
ITF2,Molise,2014,82.8,IT,Italy
ITF2,Molise,2015,82.6,IT,Italy
ITF2,Molise,2016,83.4,IT,Italy
ITF2,Molise,2017,82.7,IT,Italy
ITF2,Molise,2018,83.3,IT,Italy
ITF3,Campania,2009,80.2,IT,Italy
ITF3,Campania,2010,80.5,IT,Italy
ITF3,Campania,2011,80.6,IT,Italy
ITF3,Campania,2012,80.8,IT,Italy
ITF3,Campania,2013,81.1,IT,Italy
ITF3,Campania,2014,81.5,IT,Italy
ITF3,Campania,2015,80.8,IT,Italy
ITF3,Campania,2016,81.7,IT,Italy
ITF3,Campania,2017,81.3,IT,Italy
ITF3,Campania,2018,81.9,IT,Italy
ITF4,Puglia,2009,81.9,IT,Italy
ITF4,Puglia,2010,82.5,IT,Italy
ITF4,Puglia,2011,82.5,IT,Italy
ITF4,Puglia,2012,82.7,IT,Italy
ITF4,Puglia,2013,83.1,IT,Italy
ITF4,Puglia,2014,83.2,IT,Italy
ITF4,Puglia,2015,82.8,IT,Italy
ITF4,Puglia,2016,83.5,IT,Italy
ITF4,Puglia,2017,83.1,IT,Italy
ITF4,Puglia,2018,83.6,IT,Italy
ITF5,Basilicata,2009,82.1,IT,Italy
ITF5,Basilicata,2010,82.6,IT,Italy
ITF5,Basilicata,2011,82.5,IT,Italy
ITF5,Basilicata,2012,82.6,IT,Italy
ITF5,Basilicata,2013,82.8,IT,Italy
ITF5,Basilicata,2014,83.1,IT,Italy
ITF5,Basilicata,2015,82.4,IT,Italy
ITF5,Basilicata,2016,83.1,IT,Italy
ITF5,Basilicata,2017,82.7,IT,Italy
ITF5,Basilicata,2018,83.1,IT,Italy
ITF6,Calabria,2009,81.4,IT,Italy
ITF6,Calabria,2010,82.1,IT,Italy
ITF6,Calabria,2011,82.0,IT,Italy
ITF6,Calabria,2012,82.0,IT,Italy
ITF6,Calabria,2013,82.5,IT,Italy
ITF6,Calabria,2014,82.5,IT,Italy
ITF6,Calabria,2015,82.3,IT,Italy
ITF6,Calabria,2016,82.9,IT,Italy
ITF6,Calabria,2017,82.4,IT,Italy
ITF6,Calabria,2018,83.0,IT,Italy
ITG1,Sicilia,2009,80.7,IT,Italy
ITG1,Sicilia,2010,81.4,IT,Italy
ITG1,Sicilia,2011,81.2,IT,Italy
ITG1,Sicilia,2012,81.4,IT,Italy
ITG1,Sicilia,2013,81.9,IT,Italy
ITG1,Sicilia,2014,82.2,IT,Italy
ITG1,Sicilia,2015,81.7,IT,Italy
ITG1,Sicilia,2016,82.4,IT,Italy
ITG1,Sicilia,2017,81.8,IT,Italy
ITG1,Sicilia,2018,82.3,IT,Italy
ITG2,Sardegna,2009,81.6,IT,Italy
ITG2,Sardegna,2010,82.3,IT,Italy
ITG2,Sardegna,2011,82.3,IT,Italy
ITG2,Sardegna,2012,82.3,IT,Italy
ITG2,Sardegna,2013,82.8,IT,Italy
ITG2,Sardegna,2014,83.2,IT,Italy
ITG2,Sardegna,2015,82.8,IT,Italy
ITG2,Sardegna,2016,83.3,IT,Italy
ITG2,Sardegna,2017,83.2,IT,Italy
ITG2,Sardegna,2018,83.8,IT,Italy
ITH1,Provincia Autonoma di Bolzano/Bozen,2009,83.2,IT,Italy
ITH1,Provincia Autonoma di Bolzano/Bozen,2010,83.4,IT,Italy
ITH1,Provincia Autonoma di Bolzano/Bozen,2011,83.7,IT,Italy
ITH1,Provincia Autonoma di Bolzano/Bozen,2012,83.3,IT,Italy
ITH1,Provincia Autonoma di Bolzano/Bozen,2013,83.9,IT,Italy
ITH1,Provincia Autonoma di Bolzano/Bozen,2014,84.0,IT,Italy
ITH1,Provincia Autonoma di Bolzano/Bozen,2015,83.6,IT,Italy
ITH1,Provincia Autonoma di Bolzano/Bozen,2016,84.1,IT,Italy
ITH1,Provincia Autonoma di Bolzano/Bozen,2017,84.3,IT,Italy
ITH1,Provincia Autonoma di Bolzano/Bozen,2018,84.4,IT,Italy
ITH2,Provincia Autonoma di Trento,2009,83.1,IT,Italy
ITH2,Provincia Autonoma di Trento,2010,83.2,IT,Italy
ITH2,Provincia Autonoma di Trento,2011,83.9,IT,Italy
ITH2,Provincia Autonoma di Trento,2012,83.9,IT,Italy
ITH2,Provincia Autonoma di Trento,2013,83.9,IT,Italy
ITH2,Provincia Autonoma di Trento,2014,84.4,IT,Italy
ITH2,Provincia Autonoma di Trento,2015,84.0,IT,Italy
ITH2,Provincia Autonoma di Trento,2016,84.3,IT,Italy
ITH2,Provincia Autonoma di Trento,2017,84.4,IT,Italy
ITH2,Provincia Autonoma di Trento,2018,84.6,IT,Italy
ITH3,Veneto,2009,82.7,IT,Italy
ITH3,Veneto,2010,82.9,IT,Italy
ITH3,Veneto,2011,83.1,IT,Italy
ITH3,Veneto,2012,83.0,IT,Italy
ITH3,Veneto,2013,83.4,IT,Italy
ITH3,Veneto,2014,83.8,IT,Italy
ITH3,Veneto,2015,83.3,IT,Italy
ITH3,Veneto,2016,83.9,IT,Italy
ITH3,Veneto,2017,83.9,IT,Italy
ITH3,Veneto,2018,84.0,IT,Italy
ITH4,Friuli-Venezia Giulia,2009,82.0,IT,Italy
ITH4,Friuli-Venezia Giulia,2010,82.3,IT,Italy
ITH4,Friuli-Venezia Giulia,2011,82.4,IT,Italy
ITH4,Friuli-Venezia Giulia,2012,82.5,IT,Italy
ITH4,Friuli-Venezia Giulia,2013,82.6,IT,Italy
ITH4,Friuli-Venezia Giulia,2014,83.4,IT,Italy
ITH4,Friuli-Venezia Giulia,2015,82.8,IT,Italy
ITH4,Friuli-Venezia Giulia,2016,83.5,IT,Italy
ITH4,Friuli-Venezia Giulia,2017,83.5,IT,Italy
ITH4,Friuli-Venezia Giulia,2018,83.5,IT,Italy
ITH5,Emilia-Romagna,2009,82.5,IT,Italy
ITH5,Emilia-Romagna,2010,82.9,IT,Italy
ITH5,Emilia-Romagna,2011,83.1,IT,Italy
ITH5,Emilia-Romagna,2012,82.9,IT,Italy
ITH5,Emilia-Romagna,2013,83.4,IT,Italy
ITH5,Emilia-Romagna,2014,83.7,IT,Italy
ITH5,Emilia-Romagna,2015,83.2,IT,Italy
ITH5,Emilia-Romagna,2016,83.7,IT,Italy
ITH5,Emilia-Romagna,2017,83.6,IT,Italy
ITH5,Emilia-Romagna,2018,83.9,IT,Italy
ITI1,Toscana,2009,82.5,IT,Italy
ITI1,Toscana,2010,82.9,IT,Italy
ITI1,Toscana,2011,83.1,IT,Italy
ITI1,Toscana,2012,82.9,IT,Italy
ITI1,Toscana,2013,83.4,IT,Italy
ITI1,Toscana,2014,83.8,IT,Italy
ITI1,Toscana,2015,83.1,IT,Italy
ITI1,Toscana,2016,83.9,IT,Italy
ITI1,Toscana,2017,83.7,IT,Italy
ITI1,Toscana,2018,84.0,IT,Italy
ITI2,Umbria,2009,82.8,IT,Italy
ITI2,Umbria,2010,82.9,IT,Italy
ITI2,Umbria,2011,83.3,IT,Italy
ITI2,Umbria,2012,82.9,IT,Italy
ITI2,Umbria,2013,83.3,IT,Italy
ITI2,Umbria,2014,84.0,IT,Italy
ITI2,Umbria,2015,83.2,IT,Italy
ITI2,Umbria,2016,84.1,IT,Italy
ITI2,Umbria,2017,83.9,IT,Italy
ITI2,Umbria,2018,84.3,IT,Italy
ITI3,Marche,2009,83.0,IT,Italy
ITI3,Marche,2010,83.5,IT,Italy
ITI3,Marche,2011,83.5,IT,Italy
ITI3,Marche,2012,83.4,IT,Italy
ITI3,Marche,2013,83.6,IT,Italy
ITI3,Marche,2014,84.0,IT,Italy
ITI3,Marche,2015,83.3,IT,Italy
ITI3,Marche,2016,84.0,IT,Italy
ITI3,Marche,2017,83.6,IT,Italy
ITI3,Marche,2018,84.4,IT,Italy
ITI4,Lazio,2009,81.4,IT,Italy
ITI4,Lazio,2010,81.7,IT,Italy
ITI4,Lazio,2011,81.9,IT,Italy
ITI4,Lazio,2012,82.0,IT,Italy
ITI4,Lazio,2013,82.8,IT,Italy
ITI4,Lazio,2014,83.1,IT,Italy
ITI4,Lazio,2015,82.7,IT,Italy
ITI4,Lazio,2016,83.2,IT,Italy
ITI4,Lazio,2017,83.0,IT,Italy
ITI4,Lazio,2018,83.6,IT,Italy
LT01,Sostines regionas,2009,73.2,LT,Lithuania
LT01,Sostines regionas,2010,73.7,LT,Lithuania
LT01,Sostines regionas,2011,74.1,LT,Lithuania
LT01,Sostines regionas,2012,74.2,LT,Lithuania
LT01,Sostines regionas,2013,74.3,LT,Lithuania
LT01,Sostines regionas,2014,74.8,LT,Lithuania
LT01,Sostines regionas,2015,75.0,LT,Lithuania
LT01,Sostines regionas,2016,75.3,LT,Lithuania
LT01,Sostines regionas,2017,76.3,LT,Lithuania
LT01,Sostines regionas,2018,76.3,LT,Lithuania
LT02,Vidurio ir vakaru Lietuvos regionas,2009,72.8,LT,Lithuania
LT02,Vidurio ir vakaru Lietuvos regionas,2010,73.1,LT,Lithuania
LT02,Vidurio ir vakaru Lietuvos regionas,2011,73.6,LT,Lithuania
LT02,Vidurio ir vakaru Lietuvos regionas,2012,74.1,LT,Lithuania
LT02,Vidurio ir vakaru Lietuvos regionas,2013,74.1,LT,Lithuania
LT02,Vidurio ir vakaru Lietuvos regionas,2014,74.7,LT,Lithuania
LT02,Vidurio ir vakaru Lietuvos regionas,2015,74.4,LT,Lithuania
LT02,Vidurio ir vakaru Lietuvos regionas,2016,74.8,LT,Lithuania
LT02,Vidurio ir vakaru Lietuvos regionas,2017,75.6,LT,Lithuania
LT02,Vidurio ir vakaru Lietuvos regionas,2018,75.9,LT,Lithuania
LU00,Luxembourg,2009,80.8,LU,Luxembourg
LU00,Luxembourg,2010,80.8,LU,Luxembourg
LU00,Luxembourg,2011,81.1,LU,Luxembourg
LU00,Luxembourg,2012,81.5,LU,Luxembourg
LU00,Luxembourg,2013,81.9,LU,Luxembourg
LU00,Luxembourg,2014,82.3,LU,Luxembourg
LU00,Luxembourg,2015,82.4,LU,Luxembourg
LU00,Luxembourg,2016,82.7,LU,Luxembourg
LU00,Luxembourg,2017,82.1,LU,Luxembourg
LU00,Luxembourg,2018,82.3,LU,Luxembourg
LV00,Latvija,2009,72.8,LV,Latvia
LV00,Latvija,2010,73.1,LV,Latvia
LV00,Latvija,2011,73.9,LV,Latvia
LV00,Latvija,2012,74.1,LV,Latvia
LV00,Latvija,2013,74.3,LV,Latvia
LV00,Latvija,2014,74.5,LV,Latvia
LV00,Latvija,2015,74.8,LV,Latvia
LV00,Latvija,2016,74.9,LV,Latvia
LV00,Latvija,2017,74.9,LV,Latvia
LV00,Latvija,2018,75.1,LV,Latvia
MK00,Severna Makedonija,2009,74.4,MK,North Macedonia
MK00,Severna Makedonija,2010,75.0,MK,North Macedonia
MK00,Severna Makedonija,2011,75.1,MK,North Macedonia
MK00,Severna Makedonija,2012,74.9,MK,North Macedonia
MK00,Severna Makedonija,2013,75.5,MK,North Macedonia
MK00,Severna Makedonija,2014,75.5,MK,North Macedonia
MK00,Severna Makedonija,2015,75.5,MK,North Macedonia
MK00,Severna Makedonija,2016,75.4,MK,North Macedonia
MK00,Severna Makedonija,2017,76.0,MK,North Macedonia
MK00,Severna Makedonija,2018,76.7,MK,North Macedonia
MT00,Malta,2009,80.4,MT,Malta
MT00,Malta,2010,81.5,MT,Malta
MT00,Malta,2011,80.9,MT,Malta
MT00,Malta,2012,80.9,MT,Malta
MT00,Malta,2013,81.9,MT,Malta
MT00,Malta,2014,82.1,MT,Malta
MT00,Malta,2015,82.0,MT,Malta
MT00,Malta,2016,82.6,MT,Malta
MT00,Malta,2017,82.4,MT,Malta
MT00,Malta,2018,82.5,MT,Malta
NL11,Groningen,2009,80.1,NL,Netherlands
NL11,Groningen,2010,80.0,NL,Netherlands
NL11,Groningen,2011,80.3,NL,Netherlands
NL11,Groningen,2012,80.0,NL,Netherlands
NL11,Groningen,2013,80.3,NL,Netherlands
NL11,Groningen,2014,80.7,NL,Netherlands
NL11,Groningen,2015,80.7,NL,Netherlands
NL11,Groningen,2016,80.8,NL,Netherlands
NL11,Groningen,2017,80.8,NL,Netherlands
NL11,Groningen,2018,81.0,NL,Netherlands
NL12,Friesland (NL),2009,80.8,NL,Netherlands
NL12,Friesland (NL),2010,81.1,NL,Netherlands
NL12,Friesland (NL),2011,81.2,NL,Netherlands
NL12,Friesland (NL),2012,81.0,NL,Netherlands
NL12,Friesland (NL),2013,81.0,NL,Netherlands
NL12,Friesland (NL),2014,81.6,NL,Netherlands
NL12,Friesland (NL),2015,81.5,NL,Netherlands
NL12,Friesland (NL),2016,81.3,NL,Netherlands
NL12,Friesland (NL),2017,81.7,NL,Netherlands
NL12,Friesland (NL),2018,81.7,NL,Netherlands
NL13,Drenthe,2009,80.8,NL,Netherlands
NL13,Drenthe,2010,80.9,NL,Netherlands
NL13,Drenthe,2011,81.1,NL,Netherlands
NL13,Drenthe,2012,80.9,NL,Netherlands
NL13,Drenthe,2013,81.2,NL,Netherlands
NL13,Drenthe,2014,81.9,NL,Netherlands
NL13,Drenthe,2015,81.3,NL,Netherlands
NL13,Drenthe,2016,81.4,NL,Netherlands
NL13,Drenthe,2017,81.3,NL,Netherlands
NL13,Drenthe,2018,81.6,NL,Netherlands
NL21,Overijssel,2009,80.5,NL,Netherlands
NL21,Overijssel,2010,80.8,NL,Netherlands
NL21,Overijssel,2011,81.1,NL,Netherlands
NL21,Overijssel,2012,81.2,NL,Netherlands
NL21,Overijssel,2013,81.2,NL,Netherlands
NL21,Overijssel,2014,81.6,NL,Netherlands
NL21,Overijssel,2015,81.5,NL,Netherlands
NL21,Overijssel,2016,81.6,NL,Netherlands
NL21,Overijssel,2017,81.7,NL,Netherlands
NL21,Overijssel,2018,81.7,NL,Netherlands
NL22,Gelderland,2009,80.8,NL,Netherlands
NL22,Gelderland,2010,80.9,NL,Netherlands
NL22,Gelderland,2011,81.3,NL,Netherlands
NL22,Gelderland,2012,81.1,NL,Netherlands
NL22,Gelderland,2013,81.5,NL,Netherlands
NL22,Gelderland,2014,81.9,NL,Netherlands
NL22,Gelderland,2015,81.7,NL,Netherlands
NL22,Gelderland,2016,81.8,NL,Netherlands
NL22,Gelderland,2017,81.8,NL,Netherlands
NL22,Gelderland,2018,81.8,NL,Netherlands
NL23,Flevoland,2009,81.0,NL,Netherlands
NL23,Flevoland,2010,80.9,NL,Netherlands
NL23,Flevoland,2011,80.9,NL,Netherlands
NL23,Flevoland,2012,81.1,NL,Netherlands
NL23,Flevoland,2013,81.3,NL,Netherlands
NL23,Flevoland,2014,82.3,NL,Netherlands
NL23,Flevoland,2015,81.9,NL,Netherlands
NL23,Flevoland,2016,81.7,NL,Netherlands
NL23,Flevoland,2017,82.5,NL,Netherlands
NL23,Flevoland,2018,81.9,NL,Netherlands
NL31,Utrecht,2009,81.5,NL,Netherlands
NL31,Utrecht,2010,81.5,NL,Netherlands
NL31,Utrecht,2011,81.7,NL,Netherlands
NL31,Utrecht,2012,81.9,NL,Netherlands
NL31,Utrecht,2013,82.0,NL,Netherlands
NL31,Utrecht,2014,82.2,NL,Netherlands
NL31,Utrecht,2015,82.1,NL,Netherlands
NL31,Utrecht,2016,82.1,NL,Netherlands
NL31,Utrecht,2017,82.3,NL,Netherlands
NL31,Utrecht,2018,82.4,NL,Netherlands
NL32,Noord-Holland,2009,81.0,NL,Netherlands
NL32,Noord-Holland,2010,81.3,NL,Netherlands
NL32,Noord-Holland,2011,81.4,NL,Netherlands
NL32,Noord-Holland,2012,81.2,NL,Netherlands
NL32,Noord-Holland,2013,81.5,NL,Netherlands
NL32,Noord-Holland,2014,81.8,NL,Netherlands
NL32,Noord-Holland,2015,81.6,NL,Netherlands
NL32,Noord-Holland,2016,81.6,NL,Netherlands
NL32,Noord-Holland,2017,82.0,NL,Netherlands
NL32,Noord-Holland,2018,82.1,NL,Netherlands
NL33,Zuid-Holland,2009,80.9,NL,Netherlands
NL33,Zuid-Holland,2010,81.0,NL,Netherlands
NL33,Zuid-Holland,2011,81.5,NL,Netherlands
NL33,Zuid-Holland,2012,81.2,NL,Netherlands
NL33,Zuid-Holland,2013,81.6,NL,Netherlands
NL33,Zuid-Holland,2014,82.0,NL,Netherlands
NL33,Zuid-Holland,2015,81.8,NL,Netherlands
NL33,Zuid-Holland,2016,81.8,NL,Netherlands
NL33,Zuid-Holland,2017,82.0,NL,Netherlands
NL33,Zuid-Holland,2018,81.9,NL,Netherlands
NL34,Zeeland,2009,81.8,NL,Netherlands
NL34,Zeeland,2010,81.1,NL,Netherlands
NL34,Zeeland,2011,81.8,NL,Netherlands
NL34,Zeeland,2012,81.9,NL,Netherlands
NL34,Zeeland,2013,81.7,NL,Netherlands
NL34,Zeeland,2014,82.8,NL,Netherlands
NL34,Zeeland,2015,82.3,NL,Netherlands
NL34,Zeeland,2016,82.1,NL,Netherlands
NL34,Zeeland,2017,82.0,NL,Netherlands
NL34,Zeeland,2018,82.1,NL,Netherlands
NL41,Noord-Brabant,2009,80.8,NL,Netherlands
NL41,Noord-Brabant,2010,81.1,NL,Netherlands
NL41,Noord-Brabant,2011,81.3,NL,Netherlands
NL41,Noord-Brabant,2012,81.3,NL,Netherlands
NL41,Noord-Brabant,2013,81.5,NL,Netherlands
NL41,Noord-Brabant,2014,81.7,NL,Netherlands
NL41,Noord-Brabant,2015,81.5,NL,Netherlands
NL41,Noord-Brabant,2016,81.6,NL,Netherlands
NL41,Noord-Brabant,2017,81.7,NL,Netherlands
NL41,Noord-Brabant,2018,81.9,NL,Netherlands
NL42,Limburg (NL),2009,80.6,NL,Netherlands
NL42,Limburg (NL),2010,80.5,NL,Netherlands
NL42,Limburg (NL),2011,81.0,NL,Netherlands
NL42,Limburg (NL),2012,80.8,NL,Netherlands
NL42,Limburg (NL),2013,81.1,NL,Netherlands
NL42,Limburg (NL),2014,81.6,NL,Netherlands
NL42,Limburg (NL),2015,81.0,NL,Netherlands
NL42,Limburg (NL),2016,81.5,NL,Netherlands
NL42,Limburg (NL),2017,81.5,NL,Netherlands
NL42,Limburg (NL),2018,81.8,NL,Netherlands
NO01,Oslo og Akershus (statistical region 2016),2009,81.3,NO,Norway
NO01,Oslo og Akershus (statistical region 2016),2010,81.5,NO,Norway
NO01,Oslo og Akershus (statistical region 2016),2011,81.8,NO,Norway
NO01,Oslo og Akershus (statistical region 2016),2012,81.8,NO,Norway
NO01,Oslo og Akershus (statistical region 2016),2013,82.3,NO,Norway
NO01,Oslo og Akershus (statistical region 2016),2014,82.7,NO,Norway
NO01,Oslo og Akershus (statistical region 2016),2015,81.3,NO,Norway
NO01,Oslo og Akershus (statistical region 2016),2016,83.0,NO,Norway
NO01,Oslo og Akershus (statistical region 2016),2017,83.2,NO,Norway
NO01,Oslo og Akershus (statistical region 2016),2018,83.4,NO,Norway
NO02,Innlandet,2009,80.1,NO,Norway
NO02,Innlandet,2010,80.3,NO,Norway
NO02,Innlandet,2011,81.0,NO,Norway
NO02,Innlandet,2012,80.6,NO,Norway
NO02,Innlandet,2013,80.9,NO,Norway
NO02,Innlandet,2014,81.2,NO,Norway
NO02,Innlandet,2015,82.0,NO,Norway
NO02,Innlandet,2016,81.7,NO,Norway
NO02,Innlandet,2017,81.9,NO,Norway
NO02,Innlandet,2018,81.7,NO,Norway
NO03,Sør-Østlandet (statistical region 2016),2009,80.3,NO,Norway
NO03,Sør-Østlandet (statistical region 2016),2010,80.8,NO,Norway
NO03,Sør-Østlandet (statistical region 2016),2011,81.1,NO,Norway
NO03,Sør-Østlandet (statistical region 2016),2012,81.1,NO,Norway
NO03,Sør-Østlandet (statistical region 2016),2013,81.3,NO,Norway
NO03,Sør-Østlandet (statistical region 2016),2014,81.7,NO,Norway
NO03,Sør-Østlandet (statistical region 2016),2015,82.3,NO,Norway
NO03,Sør-Østlandet (statistical region 2016),2016,82.1,NO,Norway
NO03,Sør-Østlandet (statistical region 2016),2017,82.2,NO,Norway
NO03,Sør-Østlandet (statistical region 2016),2018,82.6,NO,Norway
NO04,Agder og Rogaland (statistical region 2016),2009,81.2,NO,Norway
NO04,Agder og Rogaland (statistical region 2016),2010,81.0,NO,Norway
NO04,Agder og Rogaland (statistical region 2016),2011,81.2,NO,Norway
NO04,Agder og Rogaland (statistical region 2016),2012,81.5,NO,Norway
NO04,Agder og Rogaland (statistical region 2016),2013,81.9,NO,Norway
NO04,Agder og Rogaland (statistical region 2016),2014,82.5,NO,Norway
NO04,Agder og Rogaland (statistical region 2016),2015,83.0,NO,Norway
NO04,Agder og Rogaland (statistical region 2016),2016,82.5,NO,Norway
NO04,Agder og Rogaland (statistical region 2016),2017,82.7,NO,Norway
NO04,Agder og Rogaland (statistical region 2016),2018,82.4,NO,Norway
NO05,Vestlandet (statistical region 2016),2009,82.0,NO,Norway
NO05,Vestlandet (statistical region 2016),2010,82.0,NO,Norway
NO05,Vestlandet (statistical region 2016),2011,82.0,NO,Norway
NO05,Vestlandet (statistical region 2016),2012,82.2,NO,Norway
NO05,Vestlandet (statistical region 2016),2013,82.4,NO,Norway
NO05,Vestlandet (statistical region 2016),2014,82.8,NO,Norway
NO05,Vestlandet (statistical region 2016),2015,83.1,NO,Norway
NO05,Vestlandet (statistical region 2016),2016,82.7,NO,Norway
NO05,Vestlandet (statistical region 2016),2017,83.4,NO,Norway
NO05,Vestlandet (statistical region 2016),2018,83.4,NO,Norway
NO06,Trøndelag,2009,81.3,NO,Norway
NO06,Trøndelag,2010,81.4,NO,Norway
NO06,Trøndelag,2011,81.5,NO,Norway
NO06,Trøndelag,2012,82.1,NO,Norway
NO06,Trøndelag,2013,82.1,NO,Norway
NO06,Trøndelag,2014,82.3,NO,Norway
NO06,Trøndelag,2015,83.1,NO,Norway
NO06,Trøndelag,2016,82.8,NO,Norway
NO06,Trøndelag,2017,82.6,NO,Norway
NO06,Trøndelag,2018,83.0,NO,Norway
NO07,Nord-Norge,2009,80.7,NO,Norway
NO07,Nord-Norge,2010,80.7,NO,Norway
NO07,Nord-Norge,2011,80.6,NO,Norway
NO07,Nord-Norge,2012,80.9,NO,Norway
NO07,Nord-Norge,2013,81.1,NO,Norway
NO07,Nord-Norge,2014,81.7,NO,Norway
NO07,Nord-Norge,2015,82.3,NO,Norway
